step,wp0_x,wp0_y,wp1_x,wp1_y,ego_speed,steer,throttle,brake
1254,-0.8392,0.0070,-0.2612,0.0035,0.4902,0.0072,0.7500,0.0000
1255,-0.8454,0.0067,-0.2926,0.0058,0.7449,0.0072,0.7500,0.0000
1256,-0.8593,0.0045,-0.3577,0.0068,1.0352,0.0071,0.7500,0.0000
1257,-0.8611,0.0037,-0.4041,0.0099,1.2886,-0.0005,0.0000,1.0000
1258,-0.7335,0.0429,-0.2244,0.0556,0.0013,0.0627,0.7500,0.0000
1259,-0.7132,0.0425,-0.1944,0.0526,0.2010,0.0493,0.7500,0.0000
1260,-0.6960,0.0404,-0.1725,0.0473,0.6099,0.0458,0.7500,0.0000
1261,-0.6658,0.0392,-0.1346,0.0430,0.7979,0.0433,0.7500,0.0000
1262,-0.6147,0.0378,-0.0700,0.0370,0.9959,0.0387,0.7500,0.0000
1263,-0.5382,0.0347,0.0236,0.0266,1.2770,0.0311,0.7500,0.0000
1264,-0.4314,0.0285,0.1532,0.0093,1.5118,0.0204,0.7500,0.0000
1265,-0.3015,0.0166,0.3112,-0.0191,1.7511,0.0053,0.7500,0.0000
1266,-0.1659,0.0016,0.4861,-0.0520,2.0494,-0.0086,0.0000,0.0000
1267,-0.0155,-0.0192,0.7402,-0.0952,2.3241,-0.0241,0.7500,0.0000
1268,0.1385,-0.0403,1.0863,-0.1379,2.2916,-0.0346,0.7500,0.0000
1269,0.2847,-0.0632,1.4971,-0.1834,2.3747,-0.0431,0.7500,0.0000
1270,0.3818,-0.0753,1.7987,-0.2052,2.6156,-0.0449,0.7500,0.0000
1271,0.5301,0.0773,2.3601,0.1546,0.0000,0.0561,0.7500,0.0000
1272,0.5301,0.0773,2.3601,0.1546,0.0000,0.0380,0.7500,0.0000
1273,0.5301,0.0773,2.3601,0.1546,0.0001,0.0392,0.7500,0.0000
1274,0.5301,0.0773,2.3601,0.1546,0.0001,0.0400,0.7500,0.0000
1275,0.5301,0.0773,2.3601,0.1546,0.0001,0.0408,0.7500,0.0000
1276,0.5301,0.0773,2.3601,0.1546,0.0001,0.0416,0.7500,0.0000
1277,0.5307,0.0303,2.3615,0.0605,0.0000,0.0167,0.7500,0.0000
1278,0.5421,0.0287,2.3841,0.0573,0.1600,0.0196,0.7500,0.0000
1279,0.5986,0.0479,2.4972,0.0958,0.8378,0.0285,0.7500,0.0000
1280,0.6161,0.0381,2.5322,0.0762,1.1781,0.0207,0.7500,0.0000
1281,0.6246,0.0284,2.5493,0.0568,1.4104,0.0159,0.7500,0.0000
1282,0.6278,0.0224,2.5557,0.0447,1.6535,0.0131,0.7500,0.0000
1283,0.6281,0.0192,2.5562,0.0384,1.9586,0.0116,0.7500,0.0000
1284,0.6307,0.0201,2.5615,0.0401,2.3078,0.0122,0.7500,0.0000
1285,0.6341,0.0292,2.5683,0.0584,2.6981,0.0172,0.7500,0.0000
1286,0.6351,0.0455,2.5702,0.0909,3.1257,0.0256,0.7500,0.0000
1287,0.6351,0.0550,2.5703,0.1101,3.5868,0.0303,0.7500,0.0000
1288,0.6413,0.0486,2.5826,0.0973,4.0422,0.0277,0.7500,0.0000
1289,0.6413,0.0324,2.5826,0.0648,4.4614,0.0219,0.7500,0.0000
1290,0.6712,0.0551,2.6424,0.1102,4.8707,0.0367,0.7500,0.0000
1291,0.6974,0.0599,2.6949,0.1198,5.2724,0.0362,0.7500,0.0000
1292,0.6646,0.0554,2.6291,0.1109,5.1995,0.0338,0.7500,0.0000
1293,0.5889,0.0532,2.4779,0.1063,5.2434,0.0337,0.7500,0.0000
1294,0.4639,0.0437,2.2278,0.0873,5.4316,0.0299,0.7500,0.0000
1295,0.4111,0.0487,2.1223,0.0975,5.9103,0.0339,0.4090,0.0000
1296,0.3763,0.0557,2.0526,0.1114,6.1218,0.0377,0.0251,0.0000
1297,0.3220,0.0617,1.9440,0.1233,6.1487,0.0420,0.1085,0.0000
1298,0.2448,0.0524,1.7896,0.1048,5.9888,0.0375,0.1698,0.0000
1299,0.2804,0.0627,1.8609,0.1254,5.7547,0.0443,0.7500,0.0000
1300,0.2763,0.0675,1.8526,0.1351,5.5077,0.0469,0.7500,0.0000
1301,0.2823,0.0670,1.8645,0.1340,5.4126,0.0464,0.7500,0.0000
1302,0.3578,0.0386,2.0157,0.0773,5.4553,0.0280,0.7500,0.0000
1303,0.0787,0.0612,1.4574,0.1224,5.6446,0.0042,0.0000,1.0000
1304,0.0972,0.0554,1.4944,0.1108,5.7498,0.0063,0.0000,1.0000
1305,0.1035,0.0505,1.5069,0.1010,4.5187,0.0486,0.7500,0.0000
1306,0.1035,0.0457,1.5070,0.0914,3.1667,0.0386,0.7500,0.0000
1307,0.0933,0.0411,1.4865,0.0821,4.0241,0.0362,0.7500,0.0000
1308,0.0718,0.0367,1.4436,0.0735,4.5770,0.0342,0.7500,0.0000
1309,0.0375,0.0322,1.3751,0.0644,5.0327,0.0323,0.0000,0.0000
1310,-0.0110,0.0281,1.2781,0.0562,5.1997,0.0303,0.0774,0.0000
1311,-0.0632,0.0236,1.1737,0.0472,4.9616,0.0043,0.0000,1.0000
1312,-0.0494,0.0225,1.2013,0.0450,4.6080,0.0302,0.7500,0.0000
1313,-0.0445,0.0192,1.2110,0.0384,4.3100,0.0238,0.7500,0.0000
1314,-0.0294,0.0143,1.2411,0.0285,4.4066,0.0200,0.7500,0.0000
1315,-0.0097,0.0097,1.2806,0.0193,4.7139,0.0166,0.7500,0.0000
1316,0.0158,0.0040,1.3316,0.0079,5.0882,0.0122,0.0000,0.0000
1317,0.0488,-0.0027,1.3977,-0.0054,5.1529,0.0071,0.0752,0.0000
1318,0.1055,-0.0093,1.5110,-0.0186,4.9535,0.0026,0.3551,0.0000
1319,0.1475,-0.0185,1.5951,-0.0370,4.8139,-0.0039,0.7500,0.0000
1320,0.1803,-0.0230,1.6605,-0.0459,4.8403,-0.0068,0.7500,0.0000
1321,0.1952,-0.0247,1.6904,-0.0494,5.1132,-0.0087,0.0000,0.0000
1322,0.1931,-0.0252,1.6862,-0.0503,5.0623,-0.0098,0.0598,0.0000
1323,0.1589,-0.0313,1.6179,-0.0626,4.9516,-0.0148,0.3517,0.0000
1324,0.1460,-0.0443,1.5921,-0.0887,4.7838,-0.0237,0.7500,0.0000
1325,0.1551,-0.0283,1.6102,-0.0567,4.7987,-0.0122,0.7500,0.0000
1326,0.1378,-0.0329,1.5755,-0.0658,5.0686,-0.0191,0.0000,0.0000
1327,0.1274,-0.0295,1.5547,-0.0590,5.1233,-0.0174,0.0527,0.0000
1328,0.1166,-0.0255,1.5332,-0.0511,4.9245,-0.0163,0.5016,0.0000
1329,0.1117,-0.0203,1.5235,-0.0406,4.7587,-0.0141,0.7500,0.0000
1330,0.1166,-0.0128,1.5332,-0.0256,4.8567,-0.0103,0.6763,0.0000
1331,0.1154,0.0085,1.5308,0.0170,5.1273,0.0037,0.0000,0.0000
1332,0.1295,0.0208,1.5590,0.0416,5.0766,0.0092,0.0517,0.0000
1333,0.1468,0.0253,1.5937,0.0505,4.8916,0.0105,0.6987,0.0000
1334,0.1586,0.0237,1.6172,0.0474,4.7266,0.0088,0.7500,0.0000
1335,0.1616,0.0179,1.6231,0.0357,4.7087,0.0052,0.7500,0.0000
1336,0.1658,0.0089,1.6317,0.0178,5.0612,-0.0000,0.0000,0.0000
1337,0.2097,-0.0074,1.7195,-0.0148,5.0574,-0.0098,0.7500,0.0000
1338,0.1949,-0.0209,1.6898,-0.0418,5.0174,-0.0168,0.0000,0.0000
1339,0.1853,-0.0271,1.6706,-0.0541,4.9532,-0.0194,0.3307,0.0000
1340,0.1790,-0.0319,1.6581,-0.0638,4.7337,-0.0220,0.7500,0.0000
1341,0.1720,-0.0356,1.6439,-0.0713,4.6739,-0.0242,0.7500,0.0000
1342,0.1681,-0.0401,1.6362,-0.0803,4.9385,-0.0270,0.1790,0.0000
1343,0.1701,-0.0467,1.6402,-0.0934,0.8560,-0.0310,0.7500,0.0000
1344,0.1577,-0.0361,1.6154,-0.0722,0.5891,-0.0231,0.7500,0.0000
1345,0.1722,-0.0273,1.6444,-0.0547,0.0342,-0.0183,0.7500,0.0000
1346,0.1463,-0.0283,1.5926,-0.0566,0.0131,-0.0204,0.7500,0.0000
1347,0.1774,-0.0205,1.6548,-0.0409,0.0133,-0.0144,0.7500,0.0000
1348,0.1136,-0.0193,1.5271,-0.0387,0.0108,-0.0152,0.7500,0.0000
1349,-0.0145,-0.0113,1.2710,-0.0227,0.0053,-0.0103,0.7500,0.0000
1350,-0.2279,-0.0394,0.8442,-0.0788,0.0058,-0.0395,0.7500,0.0000
1351,-0.3042,-0.0353,0.6917,-0.0706,0.0027,-0.0338,0.7500,0.0000
1352,-0.3134,-0.0183,0.6733,-0.0367,0.0000,-0.0183,0.7500,0.0000
1353,-0.2686,-0.0228,0.7629,-0.0456,0.0071,-0.0259,0.7500,0.0000
1354,-0.1934,-0.0339,0.9131,-0.0678,0.0006,-0.0348,0.7500,0.0000
1355,-0.0997,-0.0439,1.1006,-0.0878,0.0102,-0.0401,0.7500,0.0000
1356,-0.0076,-0.0449,1.2847,-0.0897,0.0148,-0.0381,0.7500,0.0000
1357,-0.0216,-0.0252,1.2568,-0.0505,0.0028,-0.0241,0.7500,0.0000
1358,0.0140,-0.0206,1.3279,-0.0412,0.0057,-0.0230,0.7500,0.0000
1359,0.0443,-0.0175,1.3887,-0.0350,0.0089,-0.0210,0.7500,0.0000
1360,0.0698,-0.0156,1.4397,-0.0311,0.0014,-0.0196,0.7500,0.0000
1361,0.0936,-0.0156,1.4873,-0.0312,0.0088,-0.0195,0.7500,0.0000
1362,0.1303,-0.0168,1.5607,-0.0335,0.0049,-0.0196,0.7500,0.0000
1363,0.1366,-0.0342,1.5733,-0.0685,0.0006,-0.0313,0.7500,0.0000
1364,0.1731,-0.0559,1.6463,-0.1117,0.0143,-0.0432,0.7500,0.0000
1365,0.2175,-0.0790,1.7350,-0.1580,0.0020,-0.0552,0.7500,0.0000
1366,0.2025,-0.0773,1.7049,-0.1546,0.0129,-0.0527,0.7500,0.0000
1367,-0.1300,-0.0549,1.0401,-0.1098,0.0020,-0.0492,0.7500,0.0000
1368,-0.1404,-0.0443,1.0193,-0.0886,0.0039,-0.0420,0.7500,0.0000
1369,-0.1750,-0.0312,0.9501,-0.0625,0.0023,-0.0338,0.7500,0.0000
1370,-0.1616,-0.0372,0.9767,-0.0743,0.0070,-0.0405,0.7500,0.0000
1371,-0.1832,-0.0450,0.9337,-0.0900,0.0151,-0.0473,0.7500,0.0000
1372,-0.3265,-0.0243,0.6469,-0.0486,0.0096,-0.0308,0.7500,0.0000
1373,-0.3915,-0.0130,0.5170,-0.0261,0.0124,-0.0231,0.7500,0.0000
1374,0.3472,-0.0308,1.9944,-0.0617,0.0000,-0.0292,0.7500,0.0000
1375,0.3472,-0.0308,1.9944,-0.0617,0.0001,-0.0279,0.7500,0.0000
1376,0.3472,-0.0308,1.9944,-0.0617,0.0001,-0.0275,0.7500,0.0000
1377,0.3472,-0.0308,1.9944,-0.0617,0.0001,-0.0275,0.7500,0.0000
1378,0.3472,-0.0308,1.9944,-0.0617,0.0001,-0.0276,0.7500,0.0000
1379,0.3472,-0.0308,1.9944,-0.0617,0.0001,-0.0277,0.7500,0.0000
1380,0.3472,-0.0308,1.9943,-0.0616,0.1570,-0.0279,0.7500,0.0000
1381,0.1749,-0.0147,1.6499,-0.0294,0.8048,-0.0192,0.7500,0.0000
1382,0.1943,-0.0014,1.6887,-0.0028,1.1590,-0.0117,0.7500,0.0000
1383,0.2285,-0.0014,1.7569,-0.0028,1.3848,-0.0129,0.7500,0.0000
1384,0.2652,0.0005,1.8304,0.0011,1.5732,-0.0107,0.7500,0.0000
1385,0.3306,0.0084,1.9611,0.0169,1.8329,-0.0048,0.7500,0.0000
1386,0.4310,0.0208,2.1619,0.0415,2.1450,0.0025,0.7500,0.0000
1387,0.4201,0.0013,2.1402,0.0026,2.5030,-0.0088,0.7500,0.0000
1388,0.4847,0.0148,2.2694,0.0296,2.8939,0.0019,0.7500,0.0000
1389,0.4931,0.0324,2.2863,0.0648,3.3172,0.0112,0.7500,0.0000
1390,0.4885,0.0529,2.2771,0.1058,3.7697,0.0222,0.7500,0.0000
1391,0.5048,0.0643,2.3096,0.1285,4.1853,0.0278,0.7500,0.0000
1392,0.5261,0.0727,2.3523,0.1454,4.5783,0.0323,0.7500,0.0000
1393,0.5553,0.0741,2.4107,0.1482,4.9673,0.0329,0.7500,0.0000
1394,0.5483,0.0825,2.3967,0.1651,5.1727,0.0390,0.7500,0.0000
1395,0.5109,0.0847,2.3217,0.1695,5.0671,0.0418,0.7500,0.0000
1396,0.4673,0.0782,2.2345,0.1565,5.1305,0.0404,0.7500,0.0000
1397,0.4428,0.0784,2.1857,0.1568,5.3104,0.0431,0.7500,0.0000
1398,0.4097,0.0784,2.1193,0.1569,5.7503,0.0454,0.7500,0.0000
1399,0.3650,0.0767,2.0300,0.1534,5.7997,0.0470,0.7500,0.0000
1400,0.3220,0.0750,1.9440,0.1500,6.7326,0.0010,0.0000,1.0000
1401,0.2905,0.0733,1.8810,0.1465,7.3718,0.0055,0.0000,1.0000
1402,0.2642,0.0720,1.8284,0.1440,7.0971,0.0055,0.0000,1.0000
1403,0.1966,0.0724,1.6931,0.1447,6.6527,0.0055,0.0000,1.0000
1404,0.1534,0.0693,1.6068,0.1387,4.4278,0.0592,0.7500,0.0000
1405,0.1177,0.0667,1.5354,0.1334,2.0253,0.0504,0.7500,0.0000
1406,0.0888,0.0650,1.4777,0.1300,2.4339,0.0512,0.7500,0.0000
1407,0.0801,0.0473,1.4603,0.0946,2.8406,0.0397,0.7500,0.0000
1408,0.0916,0.0472,1.4832,0.0943,3.2711,0.0423,0.7500,0.0000
1409,0.4501,0.0199,2.2002,0.0397,3.7285,0.0200,0.7500,0.0000
1410,0.4550,0.0199,2.2100,0.0398,4.1498,0.0238,0.7500,0.0000
1411,0.4537,0.0194,2.2074,0.0387,4.5455,0.0229,0.7500,0.0000
1412,0.4453,0.0170,2.1907,0.0341,4.9361,0.0210,0.7500,0.0000
1413,0.4555,0.0109,2.2111,0.0219,5.2594,0.0170,0.7500,0.0000
1414,0.4315,-0.0057,2.1630,-0.0114,5.1389,0.0071,0.7500,0.0000
1415,0.4193,-0.0287,2.1386,-0.0573,5.1884,-0.0058,0.7500,0.0000
1416,0.2170,-0.0798,1.7341,-0.1596,5.3869,-0.0409,0.7500,0.0000
1417,0.1668,-0.0791,1.6335,-0.1581,5.8019,0.0083,0.0000,1.0000
1418,0.1909,-0.0824,1.6819,-0.1648,5.9389,0.0028,0.0000,1.0000
1419,0.3394,-0.0918,1.9787,-0.1836,5.4880,-0.0521,0.7500,0.0000
1420,0.3855,-0.0993,2.0710,-0.1985,3.5026,-0.0456,0.7500,0.0000
1421,0.4139,-0.1067,2.1278,-0.2135,4.2885,-0.0499,0.7500,0.0000
1422,0.4379,-0.1114,2.1758,-0.2229,4.8103,-0.0526,0.7500,0.0000
1423,0.4660,-0.0910,2.2321,-0.1820,5.2435,-0.0411,0.7500,0.0000
1424,0.5030,-0.0615,2.3060,-0.1231,5.1561,-0.0283,0.7500,0.0000
1425,0.4998,-0.0285,2.2997,-0.0570,5.1561,-0.0151,0.7500,0.0000
1426,0.4741,-0.0227,2.2482,-0.0454,5.3153,-0.0170,0.7500,0.0000
1427,0.4474,-0.0325,2.1947,-0.0650,5.7487,-0.0246,0.7500,0.0000
1428,0.4506,-0.0390,2.2012,-0.0781,5.8123,-0.0285,0.7500,0.0000
1429,0.4830,-0.0336,2.2661,-0.0672,6.3461,-0.0250,0.7500,0.0000
1430,0.5222,-0.0257,2.3443,-0.0513,7.4644,-0.0216,0.0000,0.0000
1431,0.5846,-0.0404,2.4691,-0.0809,7.8107,-0.0045,0.0000,1.0000
1432,0.5903,-0.0586,2.4806,-0.1171,7.6750,-0.0431,0.0938,0.0000
1433,0.6096,-0.0485,2.5192,-0.0970,7.4010,-0.0325,0.0875,0.0000
1434,0.6246,-0.0613,2.5492,-0.1227,7.1281,-0.0406,0.0812,0.0000
1435,0.6370,-0.0734,2.5740,-0.1468,6.8347,-0.0458,0.7500,0.0000
1436,0.5851,-0.0007,2.4702,-0.0014,6.5692,-0.0064,0.7500,0.0000
1437,0.5272,-0.0506,2.3545,-0.1012,6.4674,-0.0412,0.7500,0.0000
1438,0.5166,-0.0570,2.3332,-0.1140,6.5466,-0.0403,0.7500,0.0000
1439,0.5068,-0.0500,2.3135,-0.1000,6.7697,-0.0353,0.7500,0.0000
1440,0.5035,-0.0486,2.3070,-0.0972,7.0820,-0.0345,0.0000,0.0000
1441,0.4905,-0.0536,2.2811,-0.1073,7.3202,-0.0369,0.0786,0.0000
1442,0.4697,-0.0544,2.2393,-0.1089,7.2733,-0.0363,0.0724,0.0000
1443,0.4343,-0.0515,2.1686,-0.1029,7.0945,-0.0023,0.0000,1.0000
1444,0.3947,-0.0502,2.0894,-0.1005,6.7775,-0.0048,0.0000,1.0000
1445,0.3671,-0.0502,2.0342,-0.1005,6.2974,-0.0397,0.0536,0.0000
1446,0.3573,-0.0444,2.0145,-0.0887,4.0872,-0.0310,0.7500,0.0000
1447,0.3528,-0.0347,2.0056,-0.0694,3.9162,-0.0260,0.7500,0.0000
1448,0.3483,-0.0256,1.9966,-0.0512,4.0336,-0.0215,0.7500,0.0000
1449,0.3388,-0.0164,1.9775,-0.0328,4.3496,-0.0169,0.7500,0.0000
1450,0.3531,-0.0109,2.0061,-0.0217,4.7164,-0.0144,0.7500,0.0000
1451,0.3734,-0.0076,2.0469,-0.0153,5.0992,-0.0132,0.7500,0.0000
1452,0.3802,-0.0065,2.0603,-0.0130,5.2031,-0.0122,0.7500,0.0000
1453,0.3672,0.0606,2.0345,0.1212,5.1534,0.0288,0.7500,0.0000
1454,0.3419,-0.0048,1.9838,-0.0097,5.2589,-0.0170,0.7500,0.0000
1455,0.3080,-0.0016,1.9159,-0.0032,5.6141,-0.0067,0.7500,0.0000
1456,0.2694,0.0565,1.8389,0.1131,5.9923,0.0304,0.0000,0.0000
1457,0.2543,0.0024,1.8087,0.0048,5.9481,-0.0100,0.3799,0.0000
1458,0.2457,0.0064,1.7913,0.0127,6.8756,-0.0021,0.0000,1.0000
1459,0.2339,0.0169,1.7678,0.0338,6.9352,-0.0016,0.0000,1.0000
1460,0.2268,0.0720,1.7536,0.1439,6.6519,-0.0013,0.0000,1.0000
1461,0.2339,0.0742,1.7678,0.1484,5.0422,0.0470,0.7500,0.0000
1462,0.2447,0.0163,1.7894,0.0326,2.5936,0.0014,0.7500,0.0000
1463,0.2576,0.0091,1.8152,0.0182,2.8063,0.0041,0.7500,0.0000
1464,0.2664,0.0027,1.8328,0.0055,3.1679,0.0010,0.7500,0.0000
1465,0.2337,0.0056,1.7674,0.0113,3.5954,0.0045,0.7500,0.0000
1466,0.3269,-0.0114,1.9537,-0.0227,4.0274,-0.0059,0.7500,0.0000
1467,0.2555,-0.0070,1.8111,-0.0141,4.4274,-0.0010,0.7500,0.0000
1468,0.2826,-0.0049,1.8652,-0.0098,4.8198,0.0002,0.7500,0.0000
1469,0.2039,0.0020,1.7079,0.0040,5.2076,0.0046,0.7500,0.0000
1470,0.0799,0.0042,1.4598,0.0085,5.0996,0.0057,0.0000,0.0000
1471,-0.0059,-0.0130,1.2882,-0.0260,5.0200,-0.0077,0.0827,0.0000
1472,0.0324,-0.0141,1.3648,-0.0282,5.1588,-0.0059,0.0765,0.0000
1473,0.1183,-0.0186,1.5367,-0.0373,4.9537,-0.0095,0.3492,0.0000
1474,0.2001,-0.0234,1.7002,-0.0468,4.7819,-0.0118,0.7500,0.0000
1475,0.2388,0.0605,1.7776,0.1211,4.7833,0.0439,0.7500,0.0000
1476,0.2692,-0.0261,1.8383,-0.0523,5.0317,-0.0231,0.7500,0.0000
1477,0.2924,-0.0274,1.8848,-0.0548,5.1123,-0.0134,0.7500,0.0000
1478,0.2936,-0.0256,1.8872,-0.0512,5.0637,-0.0126,0.7500,0.0000
1479,0.2851,0.0485,1.8703,0.0970,5.1333,0.0340,0.7500,0.0000
1480,0.2861,-0.0197,1.8722,-0.0394,5.3407,-0.0177,0.7500,0.0000
1481,0.2768,-0.0151,1.8537,-0.0301,5.6608,-0.0080,0.7500,0.0000
1482,0.3232,0.0278,1.9464,0.0555,5.6321,0.0179,0.7500,0.0000
1483,0.3113,-0.0211,1.9226,-0.0421,6.7980,-0.0021,0.0000,1.0000
1484,0.3060,-0.0168,1.9119,-0.0336,7.2357,-0.0005,0.0000,1.0000
1485,0.3042,-0.0133,1.9085,-0.0265,7.0146,-0.0005,0.0000,1.0000
1486,0.3006,-0.0105,1.9011,-0.0210,6.5695,-0.0075,0.0762,0.0000
1487,0.2929,-0.0088,1.8858,-0.0175,6.2595,-0.0052,0.0699,0.0000
1488,0.2829,-0.0073,1.8658,-0.0145,5.5709,-0.0046,0.7500,0.0000
1489,0.2783,-0.0070,1.8566,-0.0140,5.0238,-0.0048,0.7500,0.0000
1490,0.2857,0.0263,1.8715,0.0526,4.8991,0.0163,0.7500,0.0000
1491,0.3044,-0.0155,1.9088,-0.0311,5.1226,-0.0136,0.7500,0.0000
1492,0.3150,0.0256,1.9301,0.0512,5.1774,0.0172,0.7500,0.0000
1493,0.3192,0.0265,1.9384,0.0530,5.1155,0.0135,0.7500,0.0000
1494,0.3204,-0.0148,1.9409,-0.0296,5.2124,-0.0116,0.7500,0.0000
1495,0.3184,-0.0138,1.9367,-0.0277,5.5696,-0.0073,0.7500,0.0000
1496,0.3155,0.0287,1.9311,0.0574,6.0218,0.0194,0.0000,0.0000
1497,0.3495,-0.0313,1.9990,-0.0626,6.1772,-0.0219,0.0812,0.0000
1498,0.3435,-0.0292,1.9870,-0.0585,6.0741,-0.0138,0.0750,0.0000
1499,0.3407,0.0213,1.9814,0.0426,5.8416,0.0160,0.7500,0.0000
1500,0.3412,0.0214,1.9824,0.0427,5.5665,0.0107,0.7500,0.0000
1501,0.3435,0.0208,1.9870,0.0416,5.4047,0.0109,0.7500,0.0000
1502,0.3473,-0.0259,1.9947,-0.0519,5.4038,-0.0178,0.7500,0.0000
1503,0.3569,-0.0265,2.0138,-0.0530,5.5522,-0.0131,0.7500,0.0000
1504,0.3735,0.0181,2.0470,0.0362,5.8996,0.0137,0.4339,0.0000
1505,0.3953,0.0160,2.0906,0.0319,5.8558,0.0074,0.7500,0.0000
1506,0.4919,0.0025,2.2838,0.0049,6.9100,-0.0000,0.4833,0.0000
1507,0.5049,-0.0542,2.3099,-0.1084,7.4822,-0.0301,0.0000,0.0000
1508,0.4313,-0.0471,2.1625,-0.0942,7.5811,0.0028,0.0000,1.0000
1509,0.4648,-0.0407,2.2297,-0.0815,7.3744,-0.0233,0.0748,0.0000
1510,0.6512,0.0028,2.6025,0.0057,7.0714,0.0049,0.0686,0.0000
1511,0.6511,0.0027,2.6021,0.0054,6.7793,0.0005,0.7500,0.0000
1512,0.6419,0.0040,2.5839,0.0080,6.5125,0.0008,0.7500,0.0000
1513,0.6289,0.0063,2.5578,0.0125,6.4060,0.0015,0.7500,0.0000
1514,0.6305,0.0059,2.5609,0.0118,6.4834,0.0014,0.7500,0.0000
1515,0.6462,0.0030,2.5924,0.0060,6.7055,0.0002,0.7500,0.0000
1516,0.6503,0.0022,2.6007,0.0045,7.0187,-0.0003,0.0000,0.0000
1517,0.6417,0.0036,2.5835,0.0072,7.2595,0.0010,0.0678,0.0000
1518,0.6230,0.0070,2.5460,0.0141,7.2150,0.0031,0.0678,0.0000
1519,0.5976,0.0119,2.4952,0.0239,7.0372,0.0052,0.0639,0.0000
1520,0.5721,0.0165,2.4442,0.0330,6.7933,0.0071,0.7500,0.0000
1521,0.5504,0.0199,2.4008,0.0397,6.5513,0.0085,0.7500,0.0000
1522,0.5317,0.0221,2.3633,0.0442,6.4624,0.0101,0.7500,0.0000
1523,0.5149,0.0232,2.3299,0.0465,6.5558,0.0112,0.7500,0.0000
1524,0.5102,0.0234,2.3204,0.0468,6.7876,0.0113,0.7500,0.0000
1525,0.4878,-0.0906,2.2755,-0.1812,7.1070,-0.0529,0.0000,0.0000
1526,0.4650,0.0211,2.2300,0.0422,7.3434,0.0213,0.0597,0.0000
1527,0.4531,0.0192,2.2062,0.0384,7.2930,0.0093,0.0597,0.0000
1528,0.4492,0.0176,2.1985,0.0351,7.1100,-0.0007,0.0000,1.0000
1529,0.4459,0.0164,2.1918,0.0329,6.7900,0.0007,0.0000,1.0000
1530,0.4426,0.0157,2.1852,0.0313,6.3115,0.0104,0.0597,0.0000
1531,0.4399,0.0151,2.1798,0.0301,4.1016,0.0085,0.7500,0.0000
1532,0.4381,0.0145,2.1762,0.0291,3.9302,0.0084,0.7500,0.0000
1533,0.4367,0.0141,2.1734,0.0283,4.0509,0.0084,0.7500,0.0000
1534,0.4340,-0.0995,2.1681,-0.1990,4.3689,-0.0576,0.7500,0.0000
1535,0.4256,0.0154,2.1513,0.0307,4.7305,0.0204,0.7500,0.0000
1536,0.4228,0.0158,2.1456,0.0316,5.1119,0.0082,0.7500,0.0000
1537,0.4176,-0.0286,2.1352,-0.0572,5.2325,-0.0177,0.7500,0.0000
1538,0.4176,-0.0286,2.1352,-0.0573,5.1836,-0.0133,0.7500,0.0000
1539,0.4176,-0.0288,2.1352,-0.0575,5.2893,-0.0139,0.7500,0.0000
1540,0.4176,-0.0289,2.1352,-0.0578,5.5269,-0.0146,0.7500,0.0000
1541,0.4176,-0.0290,2.1352,-0.0581,5.7345,-0.0153,0.7500,0.0000
1542,0.4176,-0.0292,2.1353,-0.0584,6.0250,-0.0161,0.0000,0.0000
1543,0.4176,-0.0294,2.1353,-0.0587,6.9827,0.0002,0.0000,1.0000
1544,0.4176,-0.0295,2.1352,-0.0589,6.9422,-0.0016,0.0000,1.0000
1545,0.4176,-0.0295,2.1352,-0.0590,6.6145,-0.0010,0.0000,1.0000
1546,0.4176,-0.0295,2.1352,-0.0590,4.5659,-0.0196,0.7500,0.0000
1547,0.4176,-0.0296,2.1352,-0.0591,2.1684,-0.0170,0.7500,0.0000
1548,0.4176,-0.0296,2.1352,-0.0593,2.6165,-0.0175,0.7500,0.0000
1549,0.3174,-0.0163,1.9347,-0.0327,3.0503,-0.0107,0.7500,0.0000
1550,0.3173,-0.0164,1.9347,-0.0328,3.5034,-0.0125,0.7500,0.0000
1551,0.3173,-0.0165,1.9347,-0.0330,3.9535,-0.0130,0.7500,0.0000
1552,0.3173,-0.0166,1.9347,-0.0332,4.3612,-0.0135,0.7500,0.0000
1553,0.3173,-0.0167,1.9346,-0.0334,4.7565,-0.0140,0.7500,0.0000
1554,0.3173,-0.0168,1.9346,-0.0336,5.1498,-0.0130,0.7500,0.0000
1555,0.3173,-0.0169,1.9346,-0.0338,5.1508,-0.0135,0.7500,0.0000
1556,0.3173,-0.0170,1.9346,-0.0341,5.1161,-0.0140,0.7500,0.0000
1557,0.3173,-0.0171,1.9345,-0.0343,5.2423,-0.0139,0.7500,0.0000
1558,0.3172,-0.0172,1.9345,-0.0345,5.6525,-0.0138,0.7500,0.0000
1559,0.3172,-0.0174,1.9345,-0.0347,5.8439,-0.0137,0.7500,0.0000
1560,0.3172,-0.0175,1.9344,-0.0350,5.9833,-0.0137,0.0362,0.0000
1561,0.3172,-0.0176,1.9343,-0.0353,7.0219,-0.0013,0.0000,1.0000
1562,0.3172,-0.0177,1.9343,-0.0354,6.9798,-0.0021,0.0000,1.0000
1563,0.3171,-0.0177,1.9343,-0.0355,6.6408,-0.0021,0.0000,1.0000
1564,0.3171,-0.0179,1.9342,-0.0358,4.9332,-0.0154,0.7500,0.0000
